id,pair_id,family,representation,evaluation_kind,model,effort,response_id,status,error,input_tokens,output_tokens,total_tokens,duration_s,response_path
constrained_085_moljson,constrained_085,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0065b74e78a6b87d0169faaa0287b48195899c97e551f24414,ok,,736,1916,2652,32.545,outputs/responses/constrained_085_moljson.txt
constrained_091_moljson,constrained_091,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_04c9304c870004200169faaa1399b88196b4ab738b8b26a634,ok,,736,1039,1775,17.065,outputs/responses/constrained_091_moljson.txt
constrained_089_commonchem,constrained_089,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0eda91f7ca028dfd0169faaa0d39e88190bb3eb31aa6721209,ok,,465,1343,1808,25.49,outputs/responses/constrained_089_commonchem.txt
constrained_093_moljson,constrained_093,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_084e7675d38c9b380169faaa1bd6688195b48e5c2cd7e667fd,ok,,729,1190,1919,17.297,outputs/responses/constrained_093_moljson.txt
constrained_090_commonchem,constrained_090,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0bfb20351d5bc2630169faaa134fe8819599373f11bec69084,ok,,465,1860,2325,29.759,outputs/responses/constrained_090_commonchem.txt
constrained_095_moljson,constrained_095,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0809e1c835edb15d0169faaa2309f8819389ae3bc0b62e6ead,ok,,729,1180,1909,16.084,outputs/responses/constrained_095_moljson.txt
constrained_094_moljson,constrained_094,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0dba45b35982b2e40169faaa1e26f8819592bf218c9233efad,ok,,729,1375,2104,21.239,outputs/responses/constrained_094_moljson.txt
constrained_092_commonchem,constrained_092,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_001af525e42a63670169faaa1acfb88196b455ce9929578f02,ok,,465,1720,2185,25.329,outputs/responses/constrained_092_commonchem.txt
constrained_093_commonchem,constrained_093,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_023cdb9bf1adaa4c0169faaa1dad948196a491f04311b91cf5,ok,,458,1633,2091,23.901,outputs/responses/constrained_093_commonchem.txt
constrained_091_commonchem,constrained_091,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0929fa5fa61e71160169faaa1731488194b7649a11a82d449b,ok,,465,1880,2345,30.456,outputs/responses/constrained_091_commonchem.txt
constrained_092_moljson,constrained_092,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_060c26d8b283bdeb0169faaa19ac508193a286a75822d8fd02,ok,,736,1638,2374,29.05,outputs/responses/constrained_092_moljson.txt
constrained_096_moljson,constrained_096,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0b8cb97690536e6e0169faaa24a5048196a156a71159493dd8,ok,,736,1181,1917,18.952,outputs/responses/constrained_096_moljson.txt
constrained_097_moljson,constrained_097,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_08b28103b4b53dbe0169faaa2d287c8195bf9c0e1c7778c5b1,ok,,727,717,1444,12.063,outputs/responses/constrained_097_moljson.txt
constrained_095_commonchem,constrained_095,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_09af6026e6d792040169faaa231188819398451ba52920404a,ok,,458,1585,2043,23.517,outputs/responses/constrained_095_commonchem.txt
constrained_096_commonchem,constrained_096,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_02645ca75f7f3cf80169faaa268fb881908045c888ba2b4c9c,ok,,465,1452,1917,21.566,outputs/responses/constrained_096_commonchem.txt
constrained_094_commonchem,constrained_094,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0c85337b34e0687a0169faaa1ecb0081979b8d54d4fd16c143,ok,,458,1969,2427,29.468,outputs/responses/constrained_094_commonchem.txt
constrained_098_moljson,constrained_098,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_065ffeee79dc74410169faaa33198081959518f7d141302c1d,ok,,727,930,1657,13.322,outputs/responses/constrained_098_moljson.txt
constrained_097_commonchem,constrained_097,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0116bd16b61ec5980169faaa310cf08195b282dce4d8ea030e,ok,,456,889,1345,15.427,outputs/responses/constrained_097_commonchem.txt
constrained_103_moljson,constrained_103,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0a31a8c532e5549d0169faaa3c5110819080e2900bfad6ad5a,ok,,727,814,1541,13.059,outputs/responses/constrained_103_moljson.txt
constrained_101_moljson,constrained_101,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_07f07b61afa87c180169faaa3796d481949a4bbeba16a4410a,ok,,727,1299,2026,17.901,outputs/responses/constrained_101_moljson.txt
constrained_102_moljson,constrained_102,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_02cdfba8856808360169faaa3a9cf8819093ea56babf2ed278,ok,,727,1065,1792,16.827,outputs/responses/constrained_102_moljson.txt
constrained_100_commonchem,constrained_100,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_072156fd63c6715b0169faaa36de148194b424ade7ef1ae112,ok,,463,1413,1876,24.691,outputs/responses/constrained_100_commonchem.txt
constrained_103_commonchem,constrained_103,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_056f8c5795c6fa3d0169faaa4072ec8196ab7e1a33ec2431c9,ok,,456,1277,1733,17.824,outputs/responses/constrained_103_commonchem.txt
constrained_101_commonchem,constrained_101,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_044e8578179e80c40169faaa392edc819697aa972c15196ae9,ok,,456,1619,2075,25.928,outputs/responses/constrained_101_commonchem.txt
constrained_099_commonchem,constrained_099,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0e9f6d8f0da9d2430169faaa3597c881958116050b97fcd927,ok,,463,2058,2521,29.694,outputs/responses/constrained_099_commonchem.txt
constrained_098_commonchem,constrained_098,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0d41ae56bddb02080169faaa3417588196b9b04a4a528fdfa7,ok,,456,1929,2385,32.005,outputs/responses/constrained_098_commonchem.txt
constrained_102_commonchem,constrained_102,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_055339a3962de1990169faaa3c1f888194acf2f88b57aa0b69,ok,,456,1655,2111,24.837,outputs/responses/constrained_102_commonchem.txt
constrained_100_moljson,constrained_100,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0ad5e34f3fafba160169faaa35a15881958d6d0355320e4b5f,ok,,734,2048,2782,31.733,outputs/responses/constrained_100_moljson.txt
constrained_104_moljson,constrained_104,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0062e4b95216ac2b0169faaa4096e48194bd1053f23782f457,ok,,734,1281,2015,26.432,outputs/responses/constrained_104_moljson.txt
constrained_099_moljson,constrained_099,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0e0bc95cc29fe7670169faaa344048819086e98171917fe9a0,ok,,734,1798,2532,39.851,outputs/responses/constrained_099_moljson.txt
constrained_106_moljson,constrained_106,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_075b8d5be77b83770169faaa4f5e0081948a87a8dd04ffe74c,ok,,727,880,1607,14.887,outputs/responses/constrained_106_moljson.txt
constrained_107_moljson,constrained_107,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0f3c285f1ff77d870169faaa531bd88193b4809061cbdc1326,ok,,727,1084,1811,15.78,outputs/responses/constrained_107_moljson.txt
constrained_105_moljson,constrained_105,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_013fcae77dba96e50169faaa49af1c819398e39c5162de823f,ok,,734,1710,2444,30.229,outputs/responses/constrained_105_moljson.txt
constrained_106_commonchem,constrained_106,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_070cb0ac8b1c3e9f0169faaa525bac8193b17e7ce7a0c897d8,ok,,456,1419,1875,21.681,outputs/responses/constrained_106_commonchem.txt
constrained_105_commonchem,constrained_105,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_03270aaf7f77e0810169faaa4b70c481938e8ef57ec6c5b2a8,ok,,463,1912,2375,30.236,outputs/responses/constrained_105_commonchem.txt
constrained_109_moljson,constrained_109,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0c21cbc8e7c080790169faaa557390819783f87a2905bde13f,ok,,734,1410,2144,21.994,outputs/responses/constrained_109_moljson.txt
constrained_107_commonchem,constrained_107,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_02096b59a40decb30169faaa534f188190b96cfc74815bea21,ok,,456,1644,2100,25.019,outputs/responses/constrained_107_commonchem.txt
constrained_108_moljson,constrained_108,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0de9c5e89fd3fc680169faaa53b53c819596d0e777a83e5a17,ok,,734,1437,2171,25.163,outputs/responses/constrained_108_moljson.txt
constrained_108_commonchem,constrained_108,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0848162686de87260169faaa5524088193b7d8deb7a4e699e3,ok,,463,1445,1908,23.946,outputs/responses/constrained_108_commonchem.txt
constrained_104_commonchem,constrained_104,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0388bfc5c4ea66020169faaa497524819393403e94c84ddef0,ok,,463,2049,2512,35.817,outputs/responses/constrained_104_commonchem.txt
constrained_110_moljson,constrained_110,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_055c0f0ff2349b910169faaa5c01dc8190b4a67bb9f01613bd,ok,,734,1138,1872,18.157,outputs/responses/constrained_110_moljson.txt
constrained_111_moljson,constrained_111,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0294f219b51c1f830169faaa63218c8196bd573f671b68d801,ok,,727,1174,1901,18.327,outputs/responses/constrained_111_moljson.txt
constrained_110_commonchem,constrained_110,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_008519a9a1a3a8a40169faaa5e42048193816608192702098e,ok,,463,1554,2017,24.455,outputs/responses/constrained_110_commonchem.txt
constrained_115_moljson,constrained_115,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0fb443127f7459a50169faaa6d491c8196a45d35ff7352e073,ok,,734,787,1521,12.137,outputs/responses/constrained_115_moljson.txt
constrained_112_moljson,constrained_112,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0de33fdb355956fc0169faaa67f23c819387d05d827cbb6960,ok,,734,1196,1930,20.154,outputs/responses/constrained_112_moljson.txt
constrained_115_commonchem,constrained_115,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_07a9509cb50f0ec50169faaa6e26c48194a2104908d86dd2d6,ok,,463,965,1428,14.123,outputs/responses/constrained_115_commonchem.txt
constrained_112_commonchem,constrained_112,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0bb07e810835cf140169faaa69b80881949bfcf2eb5fb610ea,ok,,463,1337,1800,20.676,outputs/responses/constrained_112_commonchem.txt
constrained_111_commonchem,constrained_111,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_020cc184e154ec3e0169faaa67b8848196acf70a8422cec228,ok,,456,1990,2446,28.366,outputs/responses/constrained_111_commonchem.txt
constrained_114_moljson,constrained_114,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_07e046056a3c9e9e0169faaa6c92348197880c9b0a77be6496,ok,,734,1376,2110,24.577,outputs/responses/constrained_114_moljson.txt
constrained_113_moljson,constrained_113,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_00b1bd12f8715dc40169faaa6c0c508193b4467249bbb5daf2,ok,,727,1616,2343,26.535,outputs/responses/constrained_113_moljson.txt
constrained_109_commonchem,constrained_109,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_05b99ceccac08a980169faaa5afb1081939a9d8167ffe95fd9,ok,,463,2607,3070,43.978,outputs/responses/constrained_109_commonchem.txt
constrained_116_moljson,constrained_116,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0e12f754138cd6a40169faaa75379c8190bb8e02d323bb6199,ok,,734,1289,2023,20.349,outputs/responses/constrained_116_moljson.txt
constrained_118_moljson,constrained_118,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_00532bf30fa11a7c0169faaa7c488c8197a9f140cc324b5006,ok,,734,1094,1828,16.957,outputs/responses/constrained_118_moljson.txt
constrained_116_commonchem,constrained_116,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_0a0b0aa9e1932f490169faaa76b6348197a80d134dad25b732,ok,,463,1825,2288,26.26,outputs/responses/constrained_116_commonchem.txt
constrained_119_commonchem,constrained_119,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_03e3b1d717543ec10169faaa851cc081938f8b014461c31231,ok,,456,897,1353,13.921,outputs/responses/constrained_119_commonchem.txt
constrained_117_commonchem,constrained_117,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_011ba783979d87390169faaa7c16e0819592056e0109cf01eb,ok,,463,1523,1986,24.211,outputs/responses/constrained_117_commonchem.txt
constrained_114_commonchem,constrained_114,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_084f6ad68f11fb670169faaa6ce99c8195b7852203410f8b15,ok,,463,2424,2887,41.187,outputs/responses/constrained_114_commonchem.txt
constrained_113_commonchem,constrained_113,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_09072e8f4e0c020c0169faaa6c57008190b6bd4296eb6da02a,ok,,456,2711,3167,42.786,outputs/responses/constrained_113_commonchem.txt
constrained_118_commonchem,constrained_118,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_02ac37d0118dd29c0169faaa7e5fc081908fc9a34d7ae7364e,ok,,463,1653,2116,26.88,outputs/responses/constrained_118_commonchem.txt
constrained_119_moljson,constrained_119,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0fc3970157856f060169faaa8427288190b73d292742c7b16f,ok,,727,1199,1926,21.812,outputs/responses/constrained_119_moljson.txt
constrained_117_moljson,constrained_117,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0c9c6001f4f8d7630169faaa79762c8193ac712d1f826db50e,ok,,734,1768,2502,37.623,outputs/responses/constrained_117_moljson.txt
constrained_120_moljson,constrained_120,constrained_generation,moljson,constrained_generation,gpt-5.4,low,resp_0284a41b9e6332a80169faaa85e3348196beb80e0d39168154,ok,,727,1774,2501,29.215,outputs/responses/constrained_120_moljson.txt
constrained_120_commonchem,constrained_120,constrained_generation,commonchem,constrained_generation,gpt-5.4,low,resp_06bcba2efa7e34450169faaa872be8819690f36a1aaf23fce1,ok,,456,1419,1875,33.607,outputs/responses/constrained_120_commonchem.txt
